Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i10916350,"Chichester [Sussex] ; New York : Wiley, c1985.",671.3 N971,1,1,  -  -    ,0471903892 : $84.00,Numerical analysis of forming processes / edited by J.F.T. Pittman ... [et al.].,
i10916465,"New York : Wiley, c1984.",519.535 S443,0,,  -  -    ,047188104X : $49.00 (est.),Multivariate observations / G.A.F. Seber.,X
i10916477,"New York : St. Martin's Press, 1984.",327.11 A462,29,1,  -  -    ,0312047185 : $25.00 (est.),Arab petropolitics / Abdulaziz Al-Sowayegh.,X
i10916611,"New York : Wiley, c1984.",621.4021 S351,5,,  -  -    ,0471875996 : $29.95 (est.),"Introduction to thermal sciences : thermodynamics, fluid dynamics, heat transfer / Frank W. Schmidt, Robert E. Henderson, Carl H. Wolgemuth.",X
i10916684,"Chichester [West Sussex] ; New York : Wiley, c1985.",515.14 M426,5,,  -  -    ,0471103314 (U.S.) : $36.00,Mathematical methods in engineering / edited by Glyn A.O. Davies.,X
i10916878,"New York : F. Watts, c1984.",306.0973 P463,25,,  -  -    ,0531098265 : $19.95;053105649X (pbk.),Intellectual life in America : a history / Lewis Perry.,X
i10916908,"Monterey, CA : Brooks/Cole Engineering Division, c1984.",620.11 A834,23,,  -  -    ,0534029574;0534029582 : $25.00 (est.),The science and engineering of materials / by Donald R. Askeland.,X
i10917032,"San Luis Obispo, Calif. : Impact Publishers, c1984.",307.14 B513,8,,  -  -    ,0915166291 (pbk.) : $8.95,Community dreams : ideas for enriching neighborhood and community life / Bill Berkowitz.,X
i10917068,"New York : Wiley, c1984.",536.5 B463F3,9,1,  -  -    ,471893838,"Fundamentals of temperature, pressure, and flow measurements / Robert P. Benedict.",
i1091707x,"Englewood Cliffs, N.J. : Prentice-Hall, c1984.",670.285 S989,9,,  -  -    ,130328715,An analysis of CAD/CAM applications : with an introduction to CIM / Richard N. Stover.,X
i10917111,"New York : Sterling Pub. Co., c1984.",690.837 R888,7,2,  -  -    ,0806977647 (pbk). : $7.95,Earthwood : building low-cost alternative houses / Robert L. Roy.,ONLY PRATT
i10917342,"New York : Harmony Books, c1984.",362.1 W846,3,,  -  -    ,0517553511 : $14.95,The medical industrial complex / Stanley Wohl.,X
i10917949,"Chicago : American Library Association, 1984.",323.445 D751F1,4,,  -  -    ,0838904122 (alk. paper) : $25.00,The First freedom today : critical issues relating to censorship and intellectual freedom / edited by Robert B. Downs and Ralph E. McCoy.,X
i10918115,"New York : M. Dekker, c1984.",620.0042 K74,7,,  -  -    ,824770897,Engineering documentation for CAD/CAM applications / Charles S. Knox.,X
i10918358,"Glenview, Ill. : Scott, Foresman, c1985.",658.022 G127,15,,  -  -    ,673165981,"Small business management / Ralph M. Gaedeke, Dennis H. Tootelian.",
i10918383,"New York : Plenum Press, c1984.",530.70285 M242,1,,  -  -    ,306416689,Microcomputers and laboratory instrumentation / David J. Malcolme-Lawes.,
i10918577,"New York : Wiley, c1984.",515.353 P911,4,,  -  -    ,470200715,"Partial differential equations / Phoolan Prasad, Renuka Ravindran.",
i10918826,"New York, N.Y. : Van Nostrand Reinhold Co., c1984.",658.054 G551,2,,  -  -    ,442227795,Business power for your Apple / Gregory R. Glau.,ONLY PRATT
i10918863,"New York : Plenum Press, c1984.",541.37 E96,2,,  -  -    ,306414481,Experimental methods in electrochemistry / edited by Ralph E. White ... [et al.].,X
i10919296,"New York : Springer-Verlag, c1984.",519 F767,1,,  -  -    ,038790977X,Combinatorial optimization for undergraduates / L.R. Foulds.,X
i10919533,"Dubuque, Iowa : W.C. Brown Co. Publishers, c1984.",510 N975,1,1,  -  -    ,697085511,"Essentials of technical mathematics / Harry L. Nustad, Terry H. Wesner.",
i10919727,"New York : Simon & Schuster, 1984, c1967.",230 T577M1,5,,  -  -    ,0671505858 (pbk.),My search for absolutes / by Paul Tillich ; with drawings by Saul Steinberg.,X
i10919764,"New York : Wiley, c1984.",670.285 P211,14,,  -  -    ,471881945,"Elements of computer-aided design and manufacturing, CAD/CAM / Y.C. Pao.",X
i1091979x,"New York : Wiley, c1984.",519.535 A551,2,,  -  -    ,471889873,An introduction to multivariate statistical analysis / T.W. Anderson.,
i10919806,"New York : Wiley, c1984.",519.2 B575,2,,  -  -    ,047187826X : $45.00 (est.),Elements of applied stochastic processes / U. Narayan Bhat.,X
i1091982x,"New York : Wiley, c1984.",621.381958 H645,33,,  -  -    ,0471085391 : $39.95 (est.),Digital logic and microprocessors / Fredrick J. Hill and Gerald R. Peterson.,X
i10919867,"Ithaca : Cornell University Press, 1984.",355.0217 J57,0,,  -  -    ,0801417155 (alk. paper),The illogic of American nuclear strategy / Robert Jervis.,X
i10919879,"Ithaca : Cornell University Press, 1984.",355.0217 J57,1,,  -  -    ,0801417155 (alk. paper),The illogic of American nuclear strategy / Robert Jervis.,X
i10919892,"Cambridge, Mass. : MIT Press, c1984.",324.73 D537,5,,  -  -    ,262040751,The spot : the rise of political advertising on television / Edwin Diamond and Stephen Bates.,
i10919909,"Cambridge, Mass. : MIT Press, c1984.",363.18 S825,2,1,  -  -    ,262192306,The microwave debate / Nicholas H. Steneck.,X
i10919983,"New York : Putnam's, c1984.",640 M152,6,,  -  -    ,039912974X,"Movin' on out : starting out on your own : a guide for finding that first apartment, polishing consumer smarts, managing your money, meeting new friends, and much more! / David J. McIntyre.",X
i10920213,"London ; Baltimore, Md. : E. Arnold, 1983.",363.70942 R883,5,,  -  -    ,713128550,"Environment and health / Anthony J. Rowland, Paul Cooper.",
i10920298,"Chichester, West Sussex : Published for the Society of Chemical Industry, London, by E. Horwood ; New York, N.Y. : Halsted Press [distributor], 1984.",660.28423 I64,14,,  -  -    ,0853127700 : L.45.00;0470200898 (U.S.),"Ion exchange technology / editors, D. Naden and M. Streat.",ONLY PRATT
i10920365,"New York : Wiley, c1984.",001.642 C777,20,,  -  -    ,471810363,The laboratory microcomputer : programming in Pascal and MC68000 assembly language on the IBM system 9000 / James W. Cooper.,X
i10920614,"[New York, NY] : Viking, 1985.",381.13 L977,4,1,  -  -    ,0670326585 : $17.95,Roadside empires : how the chains franchised America / Stan Luxenberg.,X
i10920675,"Reading, Mass. : Addison-Wesley, 1984.",371.3358 T968,7,,  -  -    ,0201064200 : $16.95 (est.),"TV, science, and kids : teaching our children to question / [edited by] Kim Hays (Action for Children's Television) ; foreword by Lewis Thomas.",X
i10920705,"New York : Pergamon Press, 1984.",660.63 C734,3,1,  -  -    ,0080316204 : $60.00 (est.),"Commercial biotechnology : an international analysis / Office of Technology Assessment, Congress of the United States.",ONLY PRATT
i10920717,"New York : W. Morrow, c1985.",306.0973 K47,3,,  -  -    ,688004563,The road to colossus : a celebration of American ingenuity / Thomas Kiernan.,X
i10920729,"Boston : Houghton Mifflin, 1984.",271.1 M575M,3,,  -  -    ,0395313244 : $24.95,The seven mountains of Thomas Merton / Michael Mott.,X
i10920730,"[Tokyo] : University of Tokyo Press, c1983.",624.1762 K16,7,,  -  -    ,0860083268 : Y6000,Engineering seismology / Kiyoshi Kanai.,X
i1092081x,"London ; New York : Chapman and Hall, 1984.",519.535 E93,5,,  -  -    ,412253100,An introduction to latent variable models / B.S. Everitt.,X
i10921126,"Garden City, N.Y. : Anchor Press/Doubleday, 1984.",305.42 S623,6,,  -  -    ,0385177968 : $24.95;0385177976 (pbk.) : $12.95,"Sisterhood is global : the international women's movement anthology / compiled, edited, and with an introduction by Robin Morgan.",X
i10921138,"Garden City, N.Y. : Anchor Press/Doubleday, 1984.",305.42 S623,1,0,  -  -    ,0385177968 : $24.95;0385177976 (pbk.) : $12.95,"Sisterhood is global : the international women's movement anthology / compiled, edited, and with an introduction by Robin Morgan.",X
i1092159x,"New York : Basic Books, c1984.",222.12 W242,5,,  -  -    ,0465021646 : $17.95,Exodus and revolution / Michael Walzer.,
i10921771,"[Tokyo] : University of Tokyo Press, c1984.",624.1762 O41,15,,  -  -    ,4130681044 (UTP 69042);0860083616,Introduction to earthquake engineering / by Shunzo Okamoto.,X
i10922805,[New York] Avant-Garde Books [1973],365.6 G493,5,,  -  -    ,0913568007 $2.95,Castrated: my eight months in prison.,X
i10922878,"Beaverton, Or. : dilithium Press, c1984.",001.6424 E514,2,,  -  -    ,0880563036 (pbk.) : $19.95,The programmer's toolbox / Jack Emmerichs.,X
i1092288x,"Blue Ridge Summit, PA. : Tab Books, c1984.",001.642 S841,1,,  -  -    ,0830607242 : $19.95;0830617248 (pbk.) : $12.95,How to document your software / by Barbara Spear.,X
i10922957,"Englewood Cliffs, N.J. : Prentice-Hall, c1984.",001.64 B789,16,,  -  -    ,0139369562 (pbk.),Understanding microcomputer concepts : a guide for beginners and hobbyists / Jefferson C. Boyce.,ONLY PRATT
i10922970,"Berkeley, Calif. : Osborne/McGraw-Hill, c1983.",001.6424 E85,2,,  -  -    ,0881341029 (pbk.) : $17.95,"The MBASIC handbook / Walter A. Ettlin, Gregory Solberg.",ONLY PRATT
i10923159,"Garden City, N.Y. : Doubleday, 1984.",419 S321,33,1,  -  -    ,038517344X : $9.95,Speaking the language of sign : the art and science of signing / Jerome D. Schein ; illustrations by Mona Mark.,X
i10923408,"Passaic, NJ : Creative Homeowner Press, c1980.",643.7 N972,3,1,  -  -    ,0932944183 (pbk.) : $7.95;0932944175,"Home improvement, home repair / Richard V. Nunn.",ONLY PRATT
i10923470,"New York, N.Y. : Petrocelli Books, c1985.",364.168 V246,10,,  -  -    ,894332562,The human factor in computer crime / J. Van Duyn.,X
i10923500,"Dhahran, Saudi Arabia : Aramco, 1980.",338.27 A658,4,,  -  -    ,960116427,"Aramco and its world : Arabia and the Middle East / ed. by Ismail I. Nawwab, Peter C. Speers, Paul F. Hoye ; main research and writing, Paul Lunde and John A. Sabini ; caption research and writing, Lyn Maby.",X
i1092386x,"Boston : Houghton Mifflin, 1984.",070.573 D262,2,,  -  -    ,0395343984 : $19.95;0395355354 (pbk.) : $9.95,Two-bit culture : the paperbacking of America / Kenneth C. Davis.,X
i10923901,"Englewood Cliffs, N.J. : Prentice-Hall, c1982.",643.7 C678,1,,  -  -    ,0136339581 (pbk.);0136339662,Old houses into new / Margie K. Cohen.,ONLY PRATT
i10924000,"Homewood, Ill. : Dow Jones-Irwin, c1984.",658.4038 M982,2,,  -  -    ,870944282,Managing information systems as a corporate resource / John P. Murray.,X
i10924127,"Chichester ; New York : Wiley, c1982.",516.362 A491,3,,  -  -    ,0471025761 : $10.00 (est.);0440025761,Combinatorial integral geometry : with applications to mathematical stereology / R.V. Ambartzumian ; edited with an appendix by Adrian Baddeley.,X
i10924139,"New York : Plenum Press, c1984.",670.427 O97,5,,  -  -    ,306415275,Flexible assembly systems : assembly by robots and computerized integrated systems / A.E. (Tony) Owen.,X
i10924516,"Garden City, N.Y., Doubleday, Doran & Company, inc., 1932.",332.092 C289H,3,,  -  -    ,,"The life of Andrew Carnegie, by Burton J. Hendrick ...",
i10924528,"Garden City, N.Y., Doubleday, Doran & Company, inc., 1932.",332.092 C289H,5,,  -  -    ,,"The life of Andrew Carnegie, by Burton J. Hendrick ...",
i1092453x,"Garden City, New York, Doubleday, Doran and company, inc., 1943.",509.2 C331H,4,,  -  -    ,,"George Washington Carver, an American biography by Rackham Holt.",
i10924541,"New York, Carnegie corporation of New York, 1935.",332.092 C289C,4,,  -  -    ,,"Andrew Carnegie centenary, 1835-1935; the memorial address by Sir James Colquhoun Irvine, and other tributes to the memory of Andrew Carnegie.",
i10924747,"New York : Harper & Row, 1970",371.10092 C743,0,,  -  -    ,,My several lives: memoirs of a social inventor / by James B. Conant.,
i1092503x,"New York, Random House [1952]",364.13 C445W,0,,  -  -    ,,Witness.,
i10925259,"New York : St. Martin's Press, c1984.",320.943 P769,2,,  -  -    ,312626223,Politics and government in the Federal Republic of Germany : basic documents / edited by Carl-Christoph Schweitzer ... [et al.],
i10925375,"Englewood Cliffs, N.J. : Prentice-Hall, c1984.",668.419 S785,1,,  -  -    ,138423105,Standards and guidelines for electroplated plastics / American Society of Electroplated Plastics.,ONLY PRATT
i10925399,"New York : Wiley, c1984.",536.25 B424,7,,  -  -    ,0471896128 : $39.95 (est.),Convection heat transfer / Adrian Bejan.,X
i10925430,"New York : McGraw-Hill, c1984.",621.380422 F948,14,,  -  -    ,007022594X : $38.00,Manual of satellite communications / Emanuel Fthenakis.,X
i10925454,"Cambridge, Mass. : MIT Press, c1984.",150.1 F583,2,,  -  -    ,0262060906;0262560313 (pbk.),"The science of the mind / Owen J. Flanagan, Jr.",X
i1092551x,"Phoenix, AZ : Oryx Press, 1983.",575.007 E93,19,,  -  -    ,897740610,Evolution versus Creationism : the public education controversy / edited by J. Peter Zetterberg.,X
i10925521,"New York : McGraw-Hill, c1984.",621.381952 H198,13,,  -  -    ,0070256837 : $34.95,"Computer organization / V. Carl Hamacher, Zvonko G. Vranesic, Safwat G. Zaky.",X
i10925545,"New York : Norton, c1984.",196 O77H,4,,  -  -    ,0393018318 : $19.95,Historical reason / Ortega y Gasset.,X
i10925648,"San Francisco : Jossey-Bass, 1984.",378.12 L918,1,,  -  -    ,0875895980 (alk. paper),Mastering the techniques of teaching / Joseph Lowman.,X
i10925727,"[Washington, D.C.] : U.S. G.P.O., 1984.",636.089 A598,21,,  -  -    ,,Animal health : livestock and pets.,
i10925818,"New York : Simon and Schuster, c1982",363.7 F699,11,,  -  -    ,671253018,The cult of the atom : the secret papers of the Atomic Energy Commission / Daniel Ford.,X
i10925843,"New York : Pantheon Books, c1983.",363.7 H575,2,,  -  -    ,0394530403 : $16.95,Nuclear inc. : the men and money behind nuclear energy / Mark Hertsgaard.,X
i10926033,"Columbus : C.E. Merrill Pub. Co., c1984.",001.6424 M854,6,,  -  -    ,0675201063 (pbk.),Structured BASIC programming / Harry A. Moriber.,X
i10926197,"New York : Macmillan, c1984.",364.132 N817,3,,  -  -    ,0029228808 : $29.95,"Bribes / John T. Noonan, Jr.",X
i10926355,"New York : McGraw-Hill, c1984.",604.2 F876G4,10,,  -  -    ,0070223076 : $29.95,"Graphic science and design / Thomas E. French, Charles J. Vierck, Robert J. Foster.",X
i10926367,"New York : McGraw-Hill, c1984.",604.2 F876G4,10,,  -  -    ,0070223076 : $29.95,"Graphic science and design / Thomas E. French, Charles J. Vierck, Robert J. Foster.",X
i10926781,"New York, Random House [1974]",347.7326 D737G,8,,  -  -    ,394488342,"Go East, young man: the early years; the autobiography of William O. Douglas.",
i10927074,"New York, Harcourt, Brace & World [1962]",509.2 D328S,0,,  -  -    ,,"The sweeping wind, a memoir.",
i10927402,"New York : Simon and Schuster, c1984.",152.4 G287,12,1,  -  -    ,671421301,The rage within : anger in modern life / Willard Gaylin.,
i10927414,"New York : McGraw-Hill, c1984.",384 C551,3,,  -  -    ,0070108501 : $32.95,"Interactive message services : planning, designing, and implementing Videotex / Dimitris N. Chorafas.",ONLY PRATT
i1092744x,"New York : Macmillan ; London : Collier Macmillan, c1984.",001.64404 S782,38,,  -  -    ,24154601,Local networks : an introduction / William Stallings.,X
i10928522,"New York : Wiley, c1984.",547.84 B598T3,9,,  -  -    ,0471031968 : $32.50 (est.),"Textbook of polymer science / Fred W. Billmeyer, Jr.",X
i10928637,"New York : Wiley, c1984.",621.3 S657C4,13,,  -  -    ,471874965,"Circuits, devices, and systems : a first course in electrical engineering / Ralph J. Smith.",
i10928698,"New York : Wiley, c1983.",621.38154 J77,17,1,  -  -    ,0471045209 : $22.95 (est.),"Electronic instruments and measurements / Larry D. Jones, A. Foster Chin.",X
i10928704,"Bristol [Avon] : A. Hilger, c1984.",621.381537 W339,13,,  -  -    ,0852747586;0852747640 (pbk.),Analog and switching circuit design : using integrated and discrete devices / J. Watson.,X
i10928728,"St. Paul : West Pub. Co., c1984.",658.4032 W539,10,,  -  -    ,0314778586 : $20.95;0314778594 (international ed.),"Systems analysis and design : traditional, structured, and advanced concepts and techniques / James C. Wetherbe.",X
i1092873x,"St. Paul : West Pub. Co., c1984.",658.4032 W539,1,,  -  -    ,0314778586 : $20.95;0314778594 (international ed.),"Systems analysis and design : traditional, structured, and advanced concepts and techniques / James C. Wetherbe.",X
i10928765,"Washington, D.C. : National Academy Press, 1983.",542.0289 P971,28,,  -  -    ,030903390X,"Prudent practices for disposal of chemicals from laboratories / Committee on Hazardous Substances in the Laboratory, Commission on Physical Sciences, Mathematics, and Resources, National Research Council.",X
i1092887x,"Atlanta, Ga. : Fairmont Press, [1983]",660.28 P963,10,,  -  -    ,915586738,Process energy conservation manual / compiled and edited by F. William Payne.,ONLY PRATT
i10928923,"New York : St. Martin's Press, 1984.",327.6 P769,0,,  -  -    ,0312622538 : $37.50,The Political economy of African foreign policy : comparative analysis / edited by Timothy M. Shaw and Olajide Aluko.,X
i10929356,"Reading, Mass. : Addison-Wesley Pub. Co., c1984.",001.64 S299,15,,  -  -    ,020106443X : $17.95,"The cognitive computer : on language, learning, and artificial intelligence / Roger C. Schank with Peter G. Childers.",X
i10929368,"New York : Basic Books, c1985.",629.4 M137,0,,  -  -    ,046502887X,The heavens and the earth : a political history of the space age / Walter A. McDougall.,X
i1092937x,"London ; New York : E. & F.N. Spon, 1984.",526.90285 M659,2,,  -  -    ,0419130004;0419130101 (pbk.),BASIC programs for land surveying / by P.H. Milne.,ONLY PRATT
i10929381,"New York : Holt, Rinehart, and Winston, c1984.",003 C518,2,,  -  -    ,30602890,Linear system theory and design / Chi-Tsong Chen.,
i10929678,"Park Ridge, N.J., U.S.A. : Noyes Data Corp., 1983.",629.892 R6662,18,,  -  -    ,0815509626 : $45.00,Robotics applications for industry : a practical guide / by L.L. Toepperwein ... [et al.].,X
i1092971x,"Chicago : University of Chicago Press, 1984.",364.309773 T222,2,1,  -  -    ,226790010,"Paths of neighborhood change : race and crime in urban America / Richard P. Taub, D. Garth Taylor, and Jan D. Dunham.",X
i10929976,"Chicago : Science Research Associates, c1984.",001.64 B676IB,11,,  -  -    ,0574214658 (pbk.) : $21.95,"Information processing, with BASIC / Marilyn Bohl.",ONLY PRATT
i10930036,"Washington, D.C. : U.S. Dept. of Housing and Urban Development, 1980",363.70947 S729,8,,  -  -    ,,"Soviet housing and urban design / Steven A. Grant, editor.",ONLY PRATT
i10930140,"Washington, D.C. : The Foundation, c1984.",363.7 S797,6,,  -  -    ,891640843,State of the environment : an assessment at mid-decade : a report from the Conservation Foundation.,X
i10930164,"Rockville, MD : Government Institutes, Inc., 1984.",658.26 E56,4,,  -  -    ,865870314,"Energy audits manual / prepared, revised & updatd by Jack Dale & Associates, Inc.",ONLY PRATT
i10930176,"Beverly Hills, Calif. : Sage Publications, c1983.",001.422 J22,1,,  -  -    ,0803921713;0803921721 (pbk.),"Statistics, a spectator sport / Richard M. Jaeger.",X
i10930279,"Chicago : University of Chicago Press, 1983.",331.252 K87,9,,  -  -    ,226451461,Pensions in the American economy / Laurence J. Kotlikoff and Daniel E. Smith.,
i10930309,"London ; New York : Chapman and Hall, 1984.",510.2454 F819,10,,  -  -    ,0412249804;0412249901 (Science paperback),Mathematics for chemists / P.G. Francis.,X
i10930449,"Boston : Allyn and Bacon, c1984.",533.2 J66G2,1,,  -  -    ,205080146,Gas dynamics / James E.A. John.,
i10931727,"Cambridge, Mass. : Ballinger Pub. Co., c1984.",333.8232 O39,1,,  -  -    ,884109003,"Oil shock : policy response and implementation / edited by Alvin L. Alm, Robert J. Weiner.",X
i10932069,"San Francisco : Jossey-Bass, 1984.",378.1 W872,5,,  -  -    ,875899951 (pbk.),"Women in higher education administration / Adrian Tinsley, Cynthia Secor, Sheila Kaplan, editors.",
i10932227,"New York : Long Haul Press, c1984.",305.4 B934,2,,  -  -    ,0960228438 : $7.95,"Yours in struggle : three feminist perspectives on anti-Semitism and racism / by Elly Bulkin, Minnie Bruce Pratt, Barbara Smith.",X
i10932367,"Lincoln : University of Nebraska Press, c1983.",323.4 F735,3,,  -  -    ,0803268564 (pbk.);0803219628,Human rights and world politics / by David P. Forsythe.,X
i10932379,"London : Croom Helm ; Totowa, N.J. : Barnes & Noble Books, 1984.",306.094 K74,4,,  -  -    ,,The geography of western Europe : a socio-economic survey / Paul L. Knox.,
i10932495,"New York, Dutton [1959]",509.2 F597M,1,,  -  -    ,,"The life of Sir Alexander Fleming, discoverer of penicillin. Translated from the French by Gerard Hopkins and with an introd. by Robert Cruickshank.",
i10932550,"Oxford, The Clarendon press, 1934.",199.492 E65A,0,,  -  -    ,,Erasmus; lectures and wayfaring sketches by P. S. Allen.,
i1093263x,"Oxford, The Clarendon press, 1914.",199.492 E65AL,1,,  -  -    ,,"The age of Erasmus; lectures delivered in the universities of Oxford and London, by P. S. Allen.",
i10932641,"New York, Collier Books [1961, c1940]",191 E26W,4,,  -  -    ,,"Jonathan Edwards, 1703-1758.",
i10932732,"New York, H. Fertig, 1969 [c1936]",335 E57M,14,,  -  -    ,,Friedrich Engels; a biography. Translated from the German for the first time by Gilbert and Helen Highet. The translation edited by R. H. S. Crossman.,
i10932756,"New York : Oxford University Press, 1984.",305.896073 W731,0,,  -  -    ,0195033825 : $30.00,The crucible of race : black/white relations in the American South since emancipation / Joel Williamson.,
i10933128,"New York : Fairchild Publications, c1983.",659.2 E33,20,,  -  -    ,087005449X,"Public relations/publicity : a key link in communications / Lois B. Ehrenkranz, Gilbert R. Kahn.",X
i10933372,"New York, Coward-McCann [1969]",342.73 F829zB,3,,  -  -    ,8.95,Felix Frankfurter.,
i10933384,"New York, Scribner [c1957]",629.2 F699E,9,1,  -  -    ,,"Ford, expansion and challenge, 1915-1933, by Allan Nevins and Frank Ernest Hill. Research associates: William Greenleaf and George B. Heliker.",
i10933529,"New York, Viking Press [1972]",509.2 E35H,63,,  -  -    ,0670111813 $8.95,"Albert Einstein, creator and rebel [by] Banesh Hoffmann with the collaboration of Helen Dukas.",X
i10933608,"Boston, Little, Brown [1971]",305.4 M219,3,,  -  -    ,,The prisoner of sex.,
i10933992,"Boston, Little, Brown, 1936.",365.942 F946W,1,,  -  -    ,,"Elizabeth Fry, Quaker heroine, by Janet Whitney.",
i1093408x,"Englewood Cliffs, N.J. : Prentice-Hall, c1983.",621.38173 A985,20,,  -  -    ,139426809,VLSI : silicon compilation and the art of automatic microchip design / Ronald F. Ayres.,X
i10934224,"Chichester [West Sussex] ; New York : J. Wiley, c1984.",001.6424 S5456,42,,  -  -    ,047190502X (pbk.) : $19.08 (U.S.),Essentials of Fortran 77 / John Shelley.,X
i10934248,"New York, Harcourt, Brace & World [1969-75]",190 J79,3,,  -  -    ,,A history of Western philosophy [by] W. T. Jones.,
i1093425x,"New York, Harcourt, Brace & World [1969-75]",190 J79,3,,  -  -    ,,A history of Western philosophy [by] W. T. Jones.,
i10934261,"New York, Harcourt, Brace & World [1969-75]",190 J79,5,,  -  -    ,,A history of Western philosophy [by] W. T. Jones.,
i10934583,"Amherst : University of Massachusetts Press, 1984.",344.0419 A154,21,,  -  -    ,0870234404 : $30.00;0870234412 (pbk.) : 13.95,"Abortion, moral and legal perspectives / edited by Jay L. Garfield and Patricia Hennessey.",X
i10934741,"New York : Oxford University Press, 1985.",370.973 C437,8,,  -  -    ,0195035569 : $19.95,Challenge to American schools : the case for standards and values / edited by John H. Bunzel.,X
i10934820,"New York : Wiley, c1978-",690 S927,21,,  -  -    ,0470263059 (v. 1),Schwachstellen. English.;Structural failure in residential buildings / Erich Schild ... [et al.] ; ill. by Volker Schnapauff.,X
i10935472,"New York : Knopf, 1980.",325.26 F823S5,31,,  -  -    ,0394507746;0394322568 (text ed.),From slavery to freedom : a history of Negro Americans / John Hope Franklin.,X
i10935721,"San Francisco : Jossey-Bass, 1984.",378.100183 M626,1,,  -  -    ,875899897,"Microcomputer applications in administration and instruction / Donald A. Dellow, Lawrence H. Poole, editors.",X
i10935812,"Chicago and London : University of Chicago Press, 1960.",616.8914 F932,5,,  -  -    ,,Principles of intensive psychotherapy / by Frieda Fromm-Reichmann.,
i10935824,"[Pittsburgh] : Published by the Center for Latin American Studies, University Center for International Studies, University of Pittsburgh with support from the Howard Heinz Endowment and the Rockefeller Foundation, [c1984]",327.729 C748,3,,  -  -    ,091600256X,"Confrontation in the Caribbean basin : international perspectives on security, sovereignty, and survival / Alan Adelman, Reid Reading, editors.",X
i10936142,"New York : Morrow, 1978.",641.596 V239,0,,  -  -    ,688033148,First catch your eland / Laurens van der Post.,X
i10936154,"Austin : University of Texas Press, 1983.",307.76 S957,8,,  -  -    ,0292775768;0292775806 (pbk.),Sunbelt cities : politics and growth since World War II / edited by Richard M. Bernard and Bradley R. Rice.,X
i1093618x,"Urbana, University of Illinois Press [1971]",302.234 S377,5,,  -  -    ,0252001974 $15.00,The process and effects of mass communication. Edited by Wilbur Schramm and Donald F. Roberts.,X
i10936233,"New York : Harper & Row, c1985.",301 H315C4,20,,  -  -    ,006042656X,"Culture, people, nature : an introduction to general anthropology / Marvin Harris.",X
i10936397,"Washington, D.C. : Smithsonian Institution Press, 1983.",069 W422,33,,  -  -    ,0874749581;0874749573 (pbk.),"Beauty and the beasts : on museums, art, the law, and the market / Stephen E. Weil.",X
i1093652x,"White Plains, N.Y. : Knowledge Industry Publications, 1985.",651.84 P451,8,,  -  -    ,0867291249 : $32.95;0867291230 (pbk.) : $24.95,Business technology for managers : an office automation handbook / Neil Perlin.,X
i10936749,"Reading, Mass. : Addison-Wesley Pub. Co., c1984.",384 G329,13,,  -  -    ,0201052083 (pbk.) : $14.95,The netweaver's sourcebook : a guide to micro networking and communications / Dean Gengle.,ONLY PRATT
i10936877,"New York : Oxford University Press, 1984.",174.24 W425,2,,  -  -    ,0195033965 : $27.95 (est.),Selective nontreatment of handicapped newborns : moral dilemmas in neonatal medicine / Robert F. Weir.,X
i10937675,"New York, Columbia University Press, 1967.",070.5 G759W2,2,,  -  -    ,,"What happens in book publishing, edited by Chandler B. Grannis.",
i10937717,"New York, Humanities Press [1963]",100 S636,2,,  -  -    ,,Philosophy and scientific realism.,
i10937778,"New York [etc.] Longmans, Green and Co., 1920.",104 J29C,1,,  -  -    ,,"Collected essays and reviews, by William James.",
i10937869,"Ithaca, Cornell University Press, 1949.",101 B627L,3,,  -  -    ,,Language and philosophy; studies in method.,
i10937870,"London : S. Sonnenschein ; New York : Macmillan, 1891- 92.",109 E66,1,,  -  -    ,,A history of philosophy. English translation ed. by Williston S. Hough.,
i10937900,"New York, Philosophical Library [c1957]",111 S193I,9,,  -  -    ,,In search of reality.,
i10938059,"Atlanta, Ga. : Business Pub. Division, College of Business Administration, Georgia State University, 1984.",658.15 W314,16,,  -  -    ,0884061663 : $19.95 (est.),Financial management in nonprofit organizations / Richard F. Wacht.,X
i10938096,"Knoxville : University of Tennessee Press, c1984.",344.079 W868,5,,  -  -    ,0870494236 (alk. paper),The burden of Brown : thirty years of school desegregation / Raymond Wolters.,X
i10938539,"New York : McGraw-Hill, c1981.",541.3 S364E4,1,,  -  -    ,0070570051 : $19.95,Experiments in physical chemistry / David P. Shoemaker ... [et al.].,X
i10938540,"New York : Macmillan, c1984.",303.4 M174,4,,  -  -    ,,"The 2025 report : a concise history of the future, 1975-2025 / Norman Macrae.",X
i10938576,"New York : Wiley, c1984.",659.1 G778,12,,  -  -    ,0471869627 : $22.95 (est.),Profitable methods for small business advertising / Ernest Gray.,X
i10938801,"Chapel Hill : University of North Carolina Press, c1984.",303.4834 B694,7,,  -  -    ,0807815640;0807841080 (pbk.),Turing's man : western culture in the computer age / by J. David Bolter.,
i10938813,"Bloomington : Indiana University Press, c1985.",305.8 B668,3,,  -  -    ,253313473,The transplanted : a history of immigrants in urban America / John Bodnar.,
i10938862,"Philadelphia : Temple University Press, 1985.",331.4 A454,1,,  -  -    ,0877223785 : $24.95,Alone in a crowd : women in the trades tell their stories / [edited by] Jean Reith Schroedel.,X
