Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i10623425,"Boston, Houghton Mifflin, 1954.",264.1 Y32Y,2,,  -  -    ,,Your prayers and mine. Decorations by Nora S. Unwin.,
i10623541,"New York, Prentice-Hall, inc., 1933.",136.7 J56C,7,,  -  -    ,,"Child psychology, by Arthur T. Jersild...",
i10623759,"New York, London, D. Appleton and company, 1932.",136.7 T452N,3,,  -  -    ,,"Normal youth and its everyday problems, by Douglas A. Thom... with an introduction by William A. Neilson...",
i1062403x,"Detroit, Wayne State University Press, 1957.",304 K84P,1,,  -  -    ,,Problems of power in American democracy.,X
i10624065,"New York, New Directions Books [c1947]",341.1 C814N,1,,  -  -    ,,New world primer.,
i10624296,"Edinburgh, Oliver & Boyd; Reading, Mass., Addison-Wesley Pub. Co. [1964]",510.1 N943,0,,  -  -    ,,Elements of mathematical logic [by] P. S. Novikov. Translated by Leo F. Boron. With a pref. and notes by R. L. Goodstein.,
i10624302,"San Marino, 1965.",090 H525,,,  -  -    ,,Great books in great editions. Selected and described by Roland Baughman and Robert O. Schad.,
i10624442,"London, K. Paul, Trench, Trubner & Co., Ltd., 1920.",091 M178B2,1,,  -  -    ,,Books in manuscript; a short introduction to their study and use. With eight illustrations. By Falconer Madan.,
i10624466,"New York, Philosophical Library [1953]",655.4 D598H,3,,  -  -    ,,The hand-produced book.,
i10624764,"New York, Rinehart [1951]",342.73 C312A,0,,  -  -    ,,American democracy in theory and practice; the National Government [by] Robert K. Carr [and others],
i10625021,"New York and London, The Studio publications incorporated [1943]",645 S634R,1,,  -  -    ,,"Revive your old furniture, by Louise Sloane.",
i10625136,"New York, Published for the Council on Foreign Relations by Harper & Row [1964]",332.152 A895,1,,  -  -    ,,The dollar in world affairs: an essay in international financial policy.,
i10625173,"Indianapolis, Bobbs-Merrill [1954]",176 K18S,4,,  -  -    ,,Sex and morality.,
i10625513,"New York, A. A. Wyn, 1949.",391 B434O,2,,  -  -    ,,On Human finery.,
i10625641,"New York, McGraw-Hill [1962]",519.9 D445,0,,  -  -    ,,Delay tables for finite- and infinite-source systems.,ONLY PRATT
i10625847,"New York, Rinehart & Co., Inc. [1947]",136.7 C689P,2,,  -  -    ,,"Psychology of childhood and adolescence, by Luella Cole and the late John J. B. Morgan.",
i10625884,"New York, McGraw-Hill [1966]",532 P375,1,,  -  -    ,,Thermofluid mechanics [by] Richard K. Pefley [and] R. Ian Murray.,
i10625926,"New York, Prentice-Hall, inc., 1933.",137 B493H,1,,  -  -    ,,"The human personality, by Louis Berg, M.D.",
i10625999,"Cambridge, Mass. : Harvard University Press, 1975, 1977 printing.",610.901 M233H,8,,  -  -    ,0674383303 : $25.00,The healing hand : man and wound in the ancient world / Guido Majno.,
i10626001,"Cambridge, Mass. : Harvard University Press, 1975, 1977 printing.",610.901 M233H,1,0,  -  -    ,0674383303 : $25.00,The healing hand : man and wound in the ancient world / Guido Majno.,
i10626141,"New York : McGraw-Hill, [1976]",658.152 T191,37,,  -  -    ,007062934X,"Engineering economy--a behavioral approach / Anthony J. Tarquin, Leland T. Blank.",X
i10626232,"New York, M. Evans [1974]",158.1 O58,16,,  -  -    ,0871311453 $7.95,Shifting gears; finding security in a changing world [by] Nena O'Neill & George O'Neill.,X
i10626359,"New York, Random House [1967]",192 R961P,1,,  -  -    ,,"Bertrand Russell and the British tradition in philosophy, by D. F. Pears.",
i10626414,"Reading, Mass. : Addison-Wesley Pub. Co., [1975]",536.7 S439T3,6,1,  -  -    ,020106894X,"Thermodynamics, kinetic theory, and statistical thermodynamics / Francis W. Sears, Gerhard L. Salinger.",X
i10626505,"New York, Harper [1959]",149.9 E83L2,1,,  -  -    ,,"Etc., a review of general semantics.;Our language and our world; selections from Etc.: a review of general semantics, 1953-1958. Edited by S. I. Hayakawa. Illus., except as noted, by William H. Schneider.",
i10626517,"Middletown, Conn., Wesleyan University Press [1963]",131 F163,1,,  -  -    ,,The physical foundations of the psyche.,X
i1062675x,"New York, G. Braziller, 1961.",222.11 R361,2,,  -  -    ,,The temptation.,
i10626888,"New York, Publishers Co. [1967]",610.973 M819,2,,  -  -    ,,"The history of the Negro in medicine, by Herbert M. Morais.",
i10626906,"New Haven, Yale Univ. Pr. [c1967]",261 H793,0,,  -  -    ,,"The rise of the social gospel in American Protestantism, 1865-1915.",
i10626918,"Cambridge [Eng.] University Press, 1958.",172.4 C593,1,,  -  -    ,,War and society in the seventeenth century.,
i10626943,"New York, Hawthorn books [1967]",355.224 Z19,3,,  -  -    ,,"War, conscience, and dissent [by] Gordon C. Zahn.",
i10626955,"Glencoe, Ill., Free Press [1964,c1958]",301.32 C532,0,,  -  -    ,,"Population and world politics, edited by Philip H. Hauser.",
i10627467,"New York and London, The Regents' inquiry, The McGraw-Hill book company, inc., 1938.",379.747 M252S,1,,  -  -    ,,"School and community; a study of the demographic and economic background of education in the state of New York, by Julius B. Maller.",
i10627583,"New York, American Elsevier Pub.. Co. [1968]",512.817 R848,1,,  -  -    ,,"The theory of sets and transfinite numbers, by B. Rotman and G. T. Kneebone.",
i10627601,"New York, Harper & Row, c1962.",226 B939,9,,  -  -    ,,"Form criticism; two essays on New Testament research. The study of the Synoptic gospels, by Rudolf Bultmann. Primitive Christianity in the light of gospel research, by Karl Kundsin. Trans. by Frederick C. Grant.",
i10627698,"New York, Harcourt, Brace and company [c1924]",170.4 C937,2,,  -  -    ,,"The conduct of life, by Benedetto Croce, authorised translation by Arthur Livingston.",
i10627753,"Englewood Cliffs, N.J., Prentice-Hall [1965]",131.34 P647,5,,  -  -    ,,The fallacy of Freud and psychoanalysis [by] Edward R. Pinckney and Cathey Pinckney.,
i10627765,"New York, Harper [1958]",170 K92C2,5,,  -  -    ,,"Commentaries on living, from the notebooks of J. Krishnamurti. Second series. Edited by D. Rajagopal.",
i10627789,"New York, London [etc.] Longmans, Green and co., 1947.",110 L465H,1,,  -  -    ,,Human destiny.,
i10627790,"Freeport, N. Y., Books for Libraries Press [1966]",192 M176,0,,  -  -    ,,"Philosophical studies. Edited, with an introd., by S. V. Keeling.",
i10627856,"New York, John Day Co. [1965]",301.45 I73,2,,  -  -    ,,India's ex-Untouchables [by] Harold R. Isaacs.,
i10627947,"New York, McGraw-Hill [1966]",266.025 T957,3,,  -  -    ,,Vietnam doctor; the story of Project Concern [by] James W. Turpin with Al Hirshberg.,
i10627959,"New York Hafner Pub. Co., 1964",519.9 L954,3,,  -  -    ,,Applications of characteristic functions [by] E. Lukacs and R. G. Laha.,X
i10628046,"New York, Putnam [1954]",646.01 D593T,0,,  -  -    ,,Talking about fashion [by] Christian Dior as told to Elie Rabourdin and Alice Chavane: translated by Eugenia Sheppard.,
i10628058,"New York, McGraw-Hill [1964]",537.622 M726,2,,  -  -    ,,Physics of semiconductors [by] John L. Moll.,
i1062806x,"Washington, Treasury Dept.; for sale by the Superintendent of Documents, U.S. Govt. Print. Off. [1964]",353.2 U58H,1,,  -  -    ,,"History of the Bureau of Engraving and Printing, 1862-1962. [By the centennial history staff, and others]",
i10628228,"New York, George H. Doran company [c1927]",110 L822,2,,  -  -    ,,"Science and human progress ... by Sir Oliver Lodge, F.R.S.",
i1062823x,"New York, The Macmillan company, 1936.",133 G233F,12,,  -  -    ,,"Forty years of psychic research; a plain narrative of fact, by Hamlin Garland.",
i10628903,"New York, London, The Century Co. [c1927]",312 R823,1,1,  -  -    ,,Standing room only? [By] Edward Alsworth Ross ...,
i10628952,"Boston, Houghton Mifflin company, 1935.",309.1 W267,7,,  -  -    ,,"...Greenwich Village, 1920-1930; a comment on American civilization in the post-war years.",
i10629014,"Boston, J. W. Luce & co., [c1926]",301.15 M137I1,4,1,  -  -    ,,"An introduction to social psychology, by William McDougall.",
i10629075,"New York, The American Historical Society, Inc., 1934.",353.03 H361,8,,  -  -    ,,A history of the vice-presidency of the United States. Rev. and edited by Earl L. Shoup.,
i10629269,"New York, Grune & Stratton, 1948.",136.7 G618C,11,,  -  -    ,,"Child offenders, a study in diagnosis and treatment.",
i10629270,"Englewood Cliffs, N. J., Prentice-Hall, 1959.",693.5 S83,11,1,  -  -    ,,Elements of reinforced concrete.,
i10629348,"New York, Harper [1950]",331.88 M182A,1,,  -  -    ,,American labor leaders; personalities and forces in the labor movement.,
i10629397,"Washington, Ransdell, 1955.",331.88 H573H,1,,  -  -    ,,"History of the Brotherhood of Maintenance of Way Employes; its birth and growth, 1887-1955.",X
i10629415,"New Haven, Yale University Press, 1924.",351.8 H49,2,,  -  -    ,,"The Federal trade commission; a study in administrative law and procedure, by Gerard C. Henderson.",
i10629440,"Garden City, N.Y., Doubleday, 1967.",623.44 P485P,13,,  -  -    ,,"Pageant of the gun. A treasury of stories of firearms: their romance and lore, development, and use through ten centuries [by] Harold L. Peterson.",
i10629464,"New York, Farrar, Straus & Cudahy [1958]",225.92 P324S,1,,  -  -    ,,"The genius of Paul, a study in history.",
i10629476,"New York, H. Holt and company [c1940]",330.973 W747L,0,,  -  -    ,,The landscape of rural poverty: corn bread and creek water.,
i1062952x,"New York, Wiley, 1950.",519 A723I,1,,  -  -    ,,Introduction to the theory of probability and statistics [by] Niels Arley [and] K. Rander Buch.,X
i10629555,"New York, F.A. Praeger [1965]",338.954 O59,4,,  -  -    ,,Asian economic development. Edited by Cranley Onslow. Foreword by Sir Sydney Caine.,
i10629592,"New York, Harper & Row, 1961.",155.2 K17,7,,  -  -    ,,Studying personality cross-culturally.,
i10629609,"New York, McGraw-Hill [1967]",517 L666,3,,  -  -    ,,Limits and continuity [by] Teddy C. J. Leavitt.,
i10629610,"London and Glasgow, Blackie & Son [1944]",510.8 W624,0,,  -  -    ,,"The calculus of observations; a treatise on numerical mathematics, by E. T. Whittaker and G. Robinson.",
i1062966x,"New York, Atherton Press, 1967.",300.1 F529,0,,  -  -    ,,"Science and ideology in Soviet society, by Richard T. De-George and others, edited by George Fischer.",
i10629713,"New York, Scribner, 1950.",191.9 J29M,3,,  -  -    ,,William James; the message of a modern mind.,
i10629786,"New York, Macmillan, 1955.",335.4 E92W,0,1,  -  -    ,,Worldwide communist propaganda activities.,
i10629804,"New York, Morrow, 1956.",335.4 P855W,1,,  -  -    ,,World without barriers; a perspective view of our present and future in a world of economic and ideological conflict. With a foreword by George N. Shuster.,
i10629853,"New York, Harcourt, Brace and company [1945]",301.451 D763B,8,,  -  -    ,,"Black metropolis; a study of Negro life in a northern city [by] St. Clair Drake and Horace R. Cayton, with an introduction by Richard Wright.",
i10629920,"New York, Morrow, 1958.",364.13 C771U,0,,  -  -    ,,The unfinished story of Alger Hiss.,X
i10629944,"New York, Harcourt, Brace [1947]",323.1196 N277,0,,  -  -    ,,The walls came tumbling down.,
i1062997x,"New York, Knopf, 1953.",296 C734C,2,,  -  -    ,,"Commentary (New York, N.Y.);Commentary on the American scene; portraits of Jewish life in America, edited by Elliot E. Cohen. Introd. by David Riesman.",
i10629981,"New York, Duell, Sloan and Pearce [1945]",308 W754W,0,,  -  -    ,,"Woodrow Wilson, selections for today, edited by Arthur Bernon Tourtellot.",
i10630028,"New York, Council on Foreign Relations [c1940]",355.2 T629M,8,,  -  -    ,,"Mobilizing civilian America, by Harold J. Tobin ... and Percy W. Bidwell ...",
i10630168,"Garden City, N.Y., Doubleday, 1957.",343 F828N,2,,  -  -    ,,"Not guilty, by Jerome Frank and Barbara Frank in association with Harold M. Hoffman.",
i1063017x,"Garden City, N.Y., Doubleday, 1957.",343 F828N,0,,  -  -    ,,"Not guilty, by Jerome Frank and Barbara Frank in association with Harold M. Hoffman.",
i10630259,"New York, The Dial Press, 1946.",370 H781E,0,,  -  -    ,,"Education for modern man, by Sidney Hook.",
i10630545,"Oxford, Clarendon Press, 1888.",421 S974,2,,  -  -    ,,"A history of English sounds from the earliest period, with full word-lists, by Henry Sweet ...",
i10630624,"New York, R. R. Bowker company, 1929.",070.5 H674B,1,,  -  -    ,,"The building of a book; a series of practical articles written by experts in the various departments of book making and distributing, edited by Frederick H. Hitchcock.",X
i10630703,"Cleveland, World Pub. Co. [c1959]",327.73 W728T,0,,  -  -    ,,The tragedy of American diplomacy.,
i10630752,"New York, Moffat, Yard and company, 1918.",223.1 B58B,7,,  -  -    ,,"The book of Job as a Greek tragedy, restored with an introductory essay on the original form and philosophic meaning of Job by Horace Meyer Kallen and an introduction by Professor George Foot Moore...",
i10630818,"Englewood Cliffs, N.J., Prentice-Hall [1963]",327.73 A513,2,,  -  -    ,,The United States and Latin America. [Edited by Herbert L. Matthews],
i10630971,"New York, Harper [1949]",392.3 Z72FA,2,,  -  -    ,,The family of tomorrow; the cultural crisis and the way out.,X
i1063101x,"[Washington] Scarecrow Press, 1950.",655.6 S535L,0,,  -  -    ,,Literary property in the United States.,X
i10631045,"New York : Wiley, [1975]",658.42 F363,2,,  -  -    ,471257648,Black managers in white corporations / John P. Fernandez.,X
i10631100,"New York and London, Harper & Brothers, 1934.",355.22 G77,1,,  -  -    ,,"Character ""Bad""; the story of a conscientious objector, as told in the letters of Harold Studley Gray; edited by Kenneth Irving Brown.",
i10631112,"Chicago, University of Chicago Press [1966]",536.7 D685N,5,1,  -  -    ,,"Non-equilibrium thermodynamics; variational techniques and stability. Edited by Russell J. Donnelly, Robert Herman [and] Ilya Prigogine.",
i10631215,"Philadelphia, New York [etc.] J.B. Lippincott company [c1939]",070.50973 S844,0,,  -  -    ,,"Lincoln's doctor's dog, and other famous best sellers.",X
i10631227,"Philadelphia, Chilton Books [1966]",069 W638,0,,  -  -    ,,"A pictorial treasury of the Smithsonian Institution, by Robert B. Widder.",
i10631264,"London, Blandford Press, 1949.",686.22 B592A,7,,  -  -    ,,An approach to type.,
i10631306,"London, Royal Asiatic Society, 1937.",181.4 J72,0,,  -  -    ,,Early Samkhya; essay on its historical development according to the texts.,ONLY PRATT
i10631318,"London, Cassell, 1930.",181.4 R749,4,,  -  -    ,,Prophets of the new India.,
i10631367,"New York, Macmillan [1965]",574.192 R136,5,,  -  -    ,,"Basic biochemistry [by] Max E. Rafelson, Jr. [and] Stephen B. Binkley.",
i10631380,"New York : McGraw-Hill, c1973.",510 K94,8,1,  -  -    ,,"Schaum's outline of theory and problems of basic mathematics with applications to science and technology / by Haym Kruglak, and John T. Moore.",X
i10634241,"New York, G. P. Putnam's Sons, 1903.",211 S828,1,,  -  -    ,,"An agnostic's apology, and other essays, by Leslie Stephen.",X
i10634605,"Philadelphia, Lippincott [1974]",155.93 R284,1,,  -  -    ,039701001X,Alive; the story of the Andes survivors.,X
i10634800,"New York, J. Wiley & Sons, inc.; London, Chapman & Hall, limited, 1939.",333 P247O2,0,,  -  -    ,,"Our natural resources and their conservation, A.E. Parkins ... [and] J.R. Whitaker ... editors.",
i10635397,"New York, Russell & Russell, 1960 [c1934]",211.5 M828,2,1,  -  -    ,,Deism in eighteenth century America.,
i10635452,"Rome, Food and Agriculture Organization of the United Nations, 1974.",612.3 F686H,1,,  -  -    ,,Handbook on human nutritional requirements [by] R. Passmore [and others],
i1063566x,"New York, W. W. Norton & company, inc. [c1936]",674 S554,9,,  -  -    ,,From forest to furniture; the romance of wood [by] Malcolm H. Sherwood ...,
i10636006,"New York, Pellegrini & Cudahy, 1952.",686.22 B592A2,2,,  -  -    ,,An approach to type.,
i10636109,"New York : Time-Life Books, c1975.",500 J12S,1,,  -  -    ,,Sagebrush country / by Donald Dale Jackson and the editors of Time-Life Books.,
i10636535,"New York, Praeger [1960]",338.9 S342,8,,  -  -    ,,The political economy of national security; a study of the economic aspects of the contemporary power struggle.,
i10636651,"London, New York, Van Nostrand [c1963]",539 L779,0,,  -  -    ,,"Atomic and nuclear physics, an introduction [by] T. A. Littlefield and N. Thorley.",X
i10636687,"Oxford, Clarendon Press, 1958.",516.5 M465C,6,,  -  -    ,,Coordinate geometry with vectors and tensors.,X
i10636699,"Englewood Cliffs, N.J., Prentice-Hall, 1963.",693.5 C532,6,1,  -  -    ,,Theory of prestressed concrete [by] Michael Chi [and] Frank A. Biberstein.,
i10637461,"Evanston, Ill., Row, Peterson [1961]",530.12 S412,1,,  -  -    ,,An introduction to relativistic quantum field theory. Foreword by Hans A. Bethe.,
i10650775,"New York, Hawthorn Books, [1961]","230.2 T971, v.31",2,,  -  -    ,,What is man? translated from the French by Eric Earnshaw Smith.,
i10650817,"New York, The Macmillan Company, 1921.",270 F649,38,,  -  -    ,,"An introduction to the history of Christianity, A.D. 590-1314, by F. J. Foakes Jackson ...",
i10651160,"New York, Simon and Schuster, 1953",191.9 D951P,1,,  -  -    ,,The pleasures of philosophy; a survey of human life and destiny.,
i10651184,"Cambridge, Mass., Harvard University Press, 1940.",325.73 H249I,4,1,  -  -    ,,"The immigrant in American history, by Marcus Lee Hansen, edited with a foreword by Arthur M. Schlesinger.",
i10651639,"New York, Holt, [1957]",109 T441H3,6,,  -  -    ,,A history of philosophy.,
i10651810,"New York, Humanities Press [1950, c1924]",190 H698H1,0,,  -  -    ,,A history of modern philosophy; a sketch of the history of philosophy from the close of the Renaissance to our own day. Translated from the German ed. by B. E. Meyer. Authorized translation.,
i10651822,"New York, H. Holt and company, 1915.",191 R573A,0,,  -  -    ,,"American thought from Puritanism to pragmatism, by Woodbridge Riley...",
i10651901,"Reading, Mass., Addison-Wesley Pub. Co. [1959]",531.38 P898,1,,  -  -    ,,An introduction to plasticity.,
i10652243,"New York, Praeger [1955]",338.2 S5625M,1,,  -  -    ,,"The Middle East, oil, and the great powers.",
i10652462,"New York, Macmillan, 1964-",662.2 U72,3,,  -  -    ,,Chemistry and technology of explosives. Authorized translation by Irene Jeczalikowa and Sylvia Laverton.,
i10652644,"London, G. Allen & Unwin, ltd.; New York, The Macmillan company 1929",181.4 R126,4,,  -  -    ,,Indian philosophy.,
i10652656,"New York, Tudor Pub. Co. [1952]",181.4 R128zS,1,,  -  -    ,,The philosophy of Sarvepalli Radhakrishnan.,
i10652668,"London, Oxford university press, H. Milford, 1928.",150.19 M178E,1,,  -  -    ,,"Englishmen, Frenchmen, Spaniards; an essay in comparative psychology by Salvador de Madariaga, with a prefatory note by Alfred Zimmern.",
i1065267x,"London, Cambridge U.P., 1967.",184 A735,0,,  -  -    ,95/-,The Cambridge history of later Greek and early medieval philosophy; edited by A.H. Armstrong.,
i10653466,"New York : Random House, [1975]",150 G653,5,,  -  -    ,394498321,Powers of mind / Adam Smith.,X
i10653491,"New York : Wiley, [1975]",378.169 C782,3,,  -  -    ,471171247,"Revolving college doors : the causes and consequences of dropping out, stopping out, and transferring / Robert Cope, William Hannah.",X
i1065351x,"New York : National Bureau of Economic Research : distributed by Columbia University Press, 1975.",301.54 K135,4,,  -  -    ,0870142704 : $17.50,Housing markets and racial discrimination : a microeconomic analysis / John F. Kain ; John M. Quigley.,X
i10653612,"Boston : Houghton Mifflin, 1975.",370.193 K88,14,,  -  -    ,395207274,The night is dark and I am far from home / Jonathan Kozol.,
i1065379x,"Baltimore : Johns Hopkins University Press, [1975]",378.12 L674,1,,  -  -    ,080181734X,Scaling the ivory tower : merit and its limits in academic careers / Lionel S. Lewis.,X
i10653946,"Hamden, Conn.] Shoe String Press [1956]",655.4 A132H,3,,  -  -    ,,"The Harper establishment; or, How the story books are made. [With an epistle dedicatory by Jacob Blanck.",
i10654215,"Garden City, N.Y. Doubleday, Page & company, 1923",179.9 K57,1,,  -  -    ,,"Independence, rectorial address at St. Andrews, by Rudyard Kipling",
i10654380,"New York, Harper & Row [1971, c1964]",309.1 V653,0,,  -  -    ,61315915,"Reflections on community studies [by] Arthur J. Vidich, Joseph Bensman [and] Maurice R. Stein.",
i10654458,"New York and London, Harper & brothers, 1914.",304 W45S,0,,  -  -    ,,"Social forces in England and America, by H. G. Wells.",
i10654471,"New York, H. Holt and Company, 1908.",570.9 L819B,6,,  -  -    ,,"Biology and its makers, with portraits and other illustrations, by William A. Locy ...",
i10654562,"Groningen, P. Noordhoff [1964?]",531.38 F488,2,,  -  -    ,,Theory of elasticity [by] M. Filonenko-Borodich. [Translated from the Russian by M. Konayeva],
i10654574,"New York, Abingdon Press [1958]",232 K74,4,,  -  -    ,,The death of Christ; the Cross in New Testament history and faith.,X
i10658634,"Cambridge, Harvard University Press, 1953",184.1 L665I,3,,  -  -    ,,In defense of Plato [by] Ronald B. Levinson.,
i10658695,"New York, Dutton, 1967.",309.1769 F421,1,,  -  -    ,,Stinking Creek.,
i10658737,"London, G. Allen & Unwin ltd [1944]",331.13 B572,2,,  -  -    ,,"Full employment in a free society, a report by William H. Beveridge.",
i10658804,"New York, New Century Publishers, 1962.",309.147 N354,4,,  -  -    ,,Socialism in practice; the transformation of East Europe.,X
i10660379,"London, Architectural Press [1951]",690 N532C2,2,1,  -  -    ,,New ways of building [by] K. Hajnal-Konyi [and others.,
i10660434,"Oxford, The Clarendon Press, 1936.",391 L761C,1,,  -  -    ,,"Costume in the drama of Shakespeare and his contemporaries, by M. Channing Linthicum.",
i1066094x,"Cambridge [Eng] The University Press [1932-1939], reprinted] 1950-1952.",330.942 C588EC2,0,,  -  -    ,,An economic history of modern Britain.,
i10660951,"Cambridge [Eng] The University Press [1932-1939], reprinted] 1950-1952.",330.942 C588EC2,0,,  -  -    ,,An economic history of modern Britain.,
i10661062,"New York, Pergamon Press, 1961.",541 M693P2,13,,  -  -    ,,Physical chemistry.,
i10661244,"New York : American Heritage Pub. Co. : distribution by McGraw-Hill, [1975]",385.0973 J54,38,,  -  -    ,007032526X (McGraw-Hill) : $27.50. 0070325278 de luxe,The American heritage history of railroads in America / by Oliver Jensen.,X
i10661384,"New York : Pantheon Books, [1975]",150.1954 V239,7,,  -  -    ,394492072,Jung and the story of our time / Laurens van der Post.,
i1066144x,"Englewood Cliffs, N.J. : Prentice-Hall, c1976.",530.12 M881,6,,  -  -    ,137479808,"Quantum states of atoms, molecules, and solids / Michael A. Morrison, Thomas L. Estle, Neal F. Lane.",X
i10661682,"New York : Viking Press, 1975.",338.82 S192,0,,  -  -    ,067063591X,The seven sisters : the great oil companies and the world they shaped / Anthony Sampson.,X
i10662042,"New York : Wiley, [1975]",574.19203 S825,1,,  -  -    ,471821055,Dictionary of biochemistry / J. Stenesh.,
i10662327,"New York : Scribner, [1975]",509.2 E36A,1,,  -  -    ,0684144271;9780684144276;0684148644,All the strange hours : the excavation of a life / by Loren Eiseley ; ill. by Emanuel Haller.,X
i10662510,"New Brunswick, N.J. : Center for Urban Policy Research, Rutgers-the State University, [1975]",333.7 B947,0,1,  -  -    ,,"Future land use : energy, environmental, and legal constraints / [edited by] Robert W. Burchell, David Listokin.",X
i10662649,"Oxford, Clarendon Press [1953]",296 B571,4,,  -  -    ,,"The legacy of Israel; essays by Sir George Adam Smith, Edwyn Bevan, F. C. Burkitt [and others]... Planned by the late I. Abrahams and edited by Edwyn R. Bevans & Charles Singer. With an introduction by the Master of Balliol.",X
i10662820,"New York, Published for the Council on Foreign Relations by Praeger, [1962, c1961]",327.73 W577,0,,  -  -    ,,Spain and defense of the West.,
i10662832,"New York, The Macmillan Company, 1938.",136.7 S897I2,5,,  -  -    ,,"An introduction to child study, by Ruth Strang ...",
i1066287x,"Boston, New York [etc.] Houghton Mifflin Company [c1925]",300 B365,4,,  -  -    ,,"An introduction to sociology and social problems, by Walter Greenwood Beach ... under the editorship of William F. Ogburn ...",
i10665481,"New York, R. R. Bowker, 1927.",070.50942 K69S,2,,  -  -    ,,"Shadows of the old booksellers, by Charles Knight. With a preface by Stanley Unwin.",
i10665560,"New York, The Macmillan Company, 1935.",136.7 D336,0,,  -  -    ,,"Early one morning in the spring; chapters on children and on childhood as it is revealed in particular in early memories and in early writings, by Walter De La Mare.",
i10665894,"Minneapolis, University of Minnesota Press [1950]",655.4 L418H,2,,  -  -    ,,The H. W. Wilson Company; half a century of bibliographic publishing.,X
i10665924,"New York, S. A. Russell, 1953.",270.1 K21,4,,  -  -    ,,"Foundations of Christianity, translated by Henry F. Mins.",
i10665997,"New York, Pantheon Books, inc., 1943.",398.2 C842GM,,,  -  -    ,,"The glorious adventures of Tyl Ulenspiegl, by Charles de Coster. This is the first complete English translation by Allan Ross Macdougall; introduced to the English-speaking world by Camille Huysmans; illustrated with one hundred woodcuts by the author's compatriot Frans Masereel ...",
i1066600x,"New York, Pantheon Books, inc., 1943.",398.2 C842GM,2,1,  -  -    ,,"The glorious adventures of Tyl Ulenspiegl, by Charles de Coster. This is the first complete English translation by Allan Ross Macdougall; introduced to the English-speaking world by Camille Huysmans; illustrated with one hundred woodcuts by the author's compatriot Frans Masereel ...",
i10666011,"Princeton, Princeton University Press; London, H. Milford, Oxford University Press, 1941.",289.8 M518S,0,,  -  -    ,,"The Shaker adventure, by Marguerite Fellows Melcher.",
i10666060,"Reading, Mass., Addison-Wesley Pub. Co. [1964]",539.72 K14,1,,  -  -    ,,Elementary particle physics.,
i10666205,"Philadelphia, Lippincott, 1959 [c1958]",289.6 S983Q,9,,  -  -    ,,The Quakers; a new look at their society.,
i1066631x,"New York, Fleet Pub. Corp. [1964]",309.22 S949,1,1,  -  -    ,,The story of the Peace Corps.,X
i10666370,"New York, McGraw-Hill [1961]",232.9 E59P,3,,  -  -    ,,The Prophet from Nazareth.,
i10666412,"New York, Oxford University Press, 1927.",378.42 C94A,0,,  -  -    ,,"Oxford of today; a manual for prospective Rhodes Scholars, edited by Laurence A. Crosby, Frank Aydelotte, Alan C. Valentine.",
i10666436,"[New York] Association Press [1963, c1962]",291 P261,6,,  -  -    ,,"Upanishads, Gita and Bible; a comparative study of Hindu and Christian Scriptures.",
i10666461,"London, K. Paul, Trench, Trubner & co., ltd. [1943]",301 M282D,2,,  -  -    ,,"Diagnosis of our time; wartime essays of a sociologist, by Karl Mannheim ...",
i10666497,"Notre Dame, Ind., University of Notre Dame Press [1959]",320.8 R454,0,,  -  -    ,,"Review of politics.;The image of man; a Review of politics reader. Edited by M. A. Fitzsimons, Thomas T. McAvoy [and] Frank O'Malley.",
i10666631,"New York, Toronto, Longmans, Green and co., 1936.",296 L917,1,1,  -  -    ,,"The Jews of Germany; a story of sixteen centuries, by Marvin Lowenthal.",
i10666655,"London, Macmillan and co., limited, 1912.",289.6 B814,8,,  -  -    ,,"The beginnings of Quakerism, by William C. Braithwaite ... with introduction by Rufus M. Jones.",
i10666904,"New York : Crowell, c1976.",340.0973 V484,1,,  -  -    ,690010060,"Verdicts on lawyers / edited by Ralph Nader, Mark Green.",X
i10667015,"New Brunswick, N.J. : Rutgers University Press, 1941.",686.22 M632C,0,,  -  -    ,,Composing sticks & mortar boards / by Earl Schenck Miers ; with an introd. by P. J. Conkwright.,
i10670440,"Peoria, Illinois, Manual arts Press [c1922]",371.42 G85A,1,,  -  -    ,,Essentials of woodworking; a textbook for schools.,ONLY PRATT
i10671298,"New York, L. MacVeagh, the Dial press, inc.; Toronto, G.J. McLeod, ltd., 1933.",109 A456M,0,,  -  -    ,,"The march of philosophy, by Henry Alpern.",
i10671390,"Strand, W. C. [Eng.] Methuen [1961]",141 E95,2,,  -  -    ,,Idealism: a critical survey.,
i10671493,Berlin New York Springer 1964.,539.72 B397,3,,  -  -    ,,"Neutron physics, by K. H. Beckurts and K. Wirtz.",
i10671602,"New York, Philsosphical Library [1948]",321 G878E,0,,  -  -    ,,"European ideologies, a survey of 20th century political ideas, with an introd. by Robert M. MacIver.",
i10671626,"London, Cleaver-Hume Press [1956]",541.37 P866,1,,  -  -    ,,"Electrochemistry, principles & applications.",
i10671717,"New York, Prentice-Hall, 1947.",150.13 T565I2,1,,  -  -    ,,Industrial psychology.,
i10671730,"New York, Interscience Publishers, 1961.",539.7 R612,1,,  -  -    ,,Techniques of high energy physics.,X
