Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i10455097,"New York, Harper & Row [1973]",309.173 R673,2,,  -  -    ,0060135875 $6.50,"The second American revolution: some personal observations [by] John D. Rockefeller, 3rd.",X
i10455188,"[Washington, Dept. of Defense; for sale by the Supt. of Docs., U.S. Govt. Print. Off.] 1972.",658.2 H847H2,1,,  -  -    ,$8.00,Human engineering guide to equipment design. Sponsored by Joint Army-Navy-Air Force Steering Committee. Edited by Harold P. Van Cott and Robert G. Kinkade.,
i10455401,"New York, Grossman Publishers, 1973.",333.7 P769,2,,  -  -    ,0670563269 $15.00,"Politics of land; Ralph Nader's study group report on land use in California. Robert C. Fellmeth, project director.",X
i10455498,"Stanford, Calif., Stanford University Press, 1972.",301.32951 O71,2,,  -  -    ,0804708193 $8.50,Every fifth child: the population of China [by] Leo A. Orleans.,X
i10455528,"Boston, Little, Brown [1963]",327 R799,2,,  -  -    ,,Action and reaction in world politics; international systems in perspective.,
i10455541,[New York] Free Press [1961],301 P271T,1,,  -  -    ,,"Theories of society; foundations of modern sociological theory, edited by Talcott Parsons [and others]",
i10455553,[New York] Free Press [1961],301 P271T,,,  -  -    ,,"Theories of society; foundations of modern sociological theory, edited by Talcott Parsons [and others]",
i10455565,"London, Edward Arnold, 1972.",301.36 C323,0,,  -  -    ,0713155957 L.4.20,The study of urban geography.,ONLY PRATT
i10455607,"Chicago, Regnery, 1962.",338.9173 R264,1,,  -  -    ,,South wind red; our hemispheric crisis.,X
i10455668,"Oxford ; New York : Pergamon Press, 1978.",330.967 O18,3,,  -  -    ,0080218474 : L.9.00. 0080218482 pbk.,The geography of tropical African development : a study of spatial patterns of economic change since independence / by A. M. O'Connor.,X
i10455681,"New York, Macmillan, 1950.",327.73 D884W,0,,  -  -    ,,War or peace.,
i10455796,"New York, Simon and Schuster, 1959.",340.1 C978L,8,,  -  -    ,,Law as large as life; a natural law for today and the Supreme Court as its prophet.,
i10456041,"[Leicester, Eng.] Leicester University Press, 1965.",510.1 G655,2,,  -  -    ,,"Essays in the philosophy of mathematics, by R. L. Goodstein.",
i10456247,"New York, Messner [1961]",343.5 H447,0,,  -  -    ,,Perfidy.,
i10456405,"New York, Academic Press [1973]",512.7 M537,3,,  -  -    ,124908500,Number systems and the foundations of analysis.,
i10456417,"New York, Stein and Day [1973]",338.19 K19,4,,  -  -    ,0812815211 $8.95,A giant in the earth.,X
i10456429,"Garden City, N.Y., Doubleday [1973]",331.89 L573,1,,  -  -    ,0385050887 $9.95,The labor wars: from the Molly Maguires to the sitdowns.,X
i10456478,"Westport, Conn., Avi Pub. Co., 1973.",637.5 S776,5,,  -  -    ,087055011X,Egg science and technology. Edited by William J. Stadelman and Owen J. Cotterill.,ONLY PRATT
i10456508,"New York, Harcourt Brace Jovanovich [c1973]",322.42 D576,1,,  -  -    ,151588503,Memoir of a revolutionary [by] Milovan Djilas. Translated by Drenka Willen.,
i10456533,"New York, Praeger [1973]",331.11 Y35,7,,  -  -    ,$10.00,"The labor market: an information system [by] Boris Yavitz [and] Dean W. Morse, with Anna B. Dutka. Foreword by Eli Ginzberg.",
i10456545,"New York, Praeger [1973]",309.26 N532,9,,  -  -    ,$16.50,New towns: why--and for whom? Edited by Harvey S. Perloff [and] Neil C. Sandberg.,
i10456569,"New York, Holt, Rinehart and Winston [1973]",301.2972 P679,0,,  -  -    ,30857694,Zamora: change and continuity in a Mexican town.,X
i10456909,"Glencoe, Ill., Free Press, 1952.",296 W375,3,,  -  -    ,,Ancient Judaism; translated and edited by Hans H. Gerth and Don Martindale.,
i10457252,"New York, Coward, McCann & Geoghegan [1973, c1972]",365.45 I11,2,,  -  -    ,0698105060 $5.95,A childhood in prison [by] Pyotr Yakir. Edited with an introd. by Robert Conquest.,X
i10457343,"New York, Van Nostrand Reinhold [1965]",686.23 S877,5,,  -  -    ,,Preparing art for printing [by] Bernard Stone and Arthur Eckstein.,
i10457410,"New York, McGraw-Hill [1966]",301.428 H942,4,1,  -  -    ,,"The world of the formerly married, by Morton M. Hunt.",
i10457422,"New York, J. Day Co. [1954, c1953]",327.52 B336J,6,,  -  -    ,837132452,"Japan and America, from earliest times to the present. With 5 maps.",
i1045746x,"Gloucester, Mass., P. Smith, 1965.",264.012 O28,1,,  -  -    ,,"The Jewish background of the Christian liturgy, by W. O. E. Oesterley.",
i10457501,"New York, Abradale Press [1966]",500 A482,0,,  -  -    ,,Our world and the universe around it. Original text in Italian by Ginestra Amaldi. Freely adapted and expanded by Norman Rudnick. Picture commentaries by Norman Rudnick.,
i10457513,"New York, Abradale Press [1966]",500 A482,0,,  -  -    ,,Our world and the universe around it. Original text in Italian by Ginestra Amaldi. Freely adapted and expanded by Norman Rudnick. Picture commentaries by Norman Rudnick.,
i10457719,"New York, Random House [1973]",309.173 M938,13,,  -  -    ,0394483243 $10.00,Coping: essays on the practice of government [by] Daniel P. Moynihan.,X
i10457720,"New York, Random House [1973]",364.66 M528,18,,  -  -    ,0394472314 $8.95,Cruel and unusual; the Supreme Court and capital punishment.,X
i10457756,"New York, McGraw-Hill [1973]",378.1 M817,1,,  -  -    ,0070100640 $6.95,"The future of higher education: some speculations and suggestions, by Alexander M. Mood. A report prepared for the Carnegie Commission on Higher Education.",X
i10457847,"New York : Van Nostrand Reinhold Co., c1978.",658.155 B819,0,,  -  -    ,442210329,Data processing cost reduction and control / Dick H. Brandon.,X
i10457860,"New York, B. Franklin [1973]",093 P771,3,,  -  -    ,833743287,"Italian book illustrations, chiefly of the fifteenth century.",
i10457951,"New York, Praeger [1973]",361.8 G951,1,,  -  -    ,,New directions in community organization: from enabling to advocacy [by] Charles F. Grosser.,
i10457963,"New York, Macmillan, 1923.",327.73 T445,0,,  -  -    ,,"One hundred years of the Monroe doctrine, 1823-1923, by David Y. Thomas.",
i10457987,"New York, National Retail Merchants Association [n.d.]",658.809666 D637,1,,  -  -    ,,"China & glassware merchandiser. A handbook of invaluable merchandiser and merchandising information for the creative buyer, merchandiser, assistant. Illustrated. Sponsored by the Home Furnishings Group of the NRMA and written by Donald Doctorow.",ONLY PRATT
i10458001,"Chicago, Council of State Governments, 1966.",336.2 H316,1,,  -  -    ,,Income and sales taxes; the 1970 outlook for States and localities.,
i10458086,"Boston, Little, Brown and Company [1937]",070.50973 L778O,0,,  -  -    ,,"One hundred years of publishing, 1837-1937.",
i10458153,"Homewood, Ill., Irwin, 1965.",338.981 B141,3,,  -  -    ,,Industrialization and economic development in Brazil.,
i10458177,"New York, Oxford University Press, 1973.",551 T165,8,,  -  -    ,0195016424 $4.95 (pbk.),"Focus on environmental geology; a collection of case histories and readings from original sources, selected and edited by Ronald Tank.",X
i10458190,"New York, Random House [1962]",190 B274,1,,  -  -    ,,"Philosophy in the twentieth century, an anthology. Edited and with introductions by William Barrett and Henry D. Aiken.",
i10458207,"New York, Random House [1962]",190 B274,3,,  -  -    ,,"Philosophy in the twentieth century, an anthology. Edited and with introductions by William Barrett and Henry D. Aiken.",
i10458219,"New York, Random House [1962]",190 B274,5,1,  -  -    ,,"Philosophy in the twentieth century, an anthology. Edited and with introductions by William Barrett and Henry D. Aiken.",
i10458220,"New Haven, College and University Press [1963]",301.44 M759,2,,  -  -    ,,Class and nationality; English and American studies.,
i10458281,"New York, Pantheon Books [1968-69]",327.1 F678,8,,  -  -    ,,History of the Cold War.,
i10458323,"Lancaster, Pa., The Jaques Cattell Press [1944]",312 T478PL,0,,  -  -    ,,"Plenty of people, by Warren S. Thompson ...",
i10458335,"San Francisco, Jossey-Bass Publishers, 1973.",378.122 C734,0,,  -  -    ,875891624,"Faculty tenure; a report and recommendations. William R. Keast, chairman; John W. Macy, Jr., cochairman.",
i10458396,"New York, Simon and Schuster [1973]",364.6 G618,1,,  -  -    ,0671212060 $15.95,After conviction [by] Ronald L. Goldfarb and Linda R. Singer.,X
i10458426,"New York, Harper & Row [1973]",301.09 N556,2,,  -  -    ,60448016,American pluralism; a study of minority groups and social theory [by] William M. Newman.,
i1045844x,"New York, Macmillan [1974]",290 N897M5,7,,  -  -    ,23884401,Man's religions [by] John B. Noss.,
i10458499,"Los Angeles, Nash Pub. [1973]",378.112 M596,5,,  -  -    ,0840212747 $10.00,Confrontation; the destruction of a college president.,X
i10458530,"Boulder, Colo., Golem Press, 1973.",515.55 B397,5,,  -  -    ,0911762140 $15.00,Orthogonal polynomials for engineers and physicists.,X
i10458542,"New York, Harper & Row [1973]",540 G997,6,1,  -  -    ,0060425652 $12.95,Chemistry: an ecological approach [by] Roger G. Gymer.,X
i10458554,"New York, Praeger [1973]",347.013 R324,0,1,  -  -    ,$15.00,The application of operations research to court delay [by] John H. Reed.,
i10458566,"Garden City, N.Y., Doubleday, 1973.",658.3152 J52,2,,  -  -    ,385021615,Job power; blue and white collar democracy.,
i10458578,"New York, Praeger [1973]",379.122 P769,0,,  -  -    ,$17.50,Political feasibility of reform in school financing; the case of California [by] Arnold J. Meltsner [and others] Foreword by William Gorham.,
i10458712,"New York, Van Nostrand Reinhold [1973]",658.47 K19,6,,  -  -    ,442242581,"Computer data security [by] Harry Katzan, Jr.",
i10458785,"[Princeton, N.J.] Princeton University Press [1973-75]",150.1954 J95L,3,,  -  -    ,0691098956 (v. 1) 0691097240 (v. 2) $17.50 (v. 1); $20.00 (v. 2),"Letters. Selected and edited by Gerhard Adler, in collaboration with Aniela Jaffe. Translations from the German by R. F. C. Hull.",X
i10458797,"[Princeton, N.J.] Princeton University Press [1973-75]",150.1954 J95L,1,,  -  -    ,0691098956 (v. 1) 0691097240 (v. 2) $17.50 (v. 1); $20.00 (v. 2),"Letters. Selected and edited by Gerhard Adler, in collaboration with Aniela Jaffe. Translations from the German by R. F. C. Hull.",X
i10458906,"San Francisco, Jossey-Bass Publishers, 1973.",331.89 D969,2,,  -  -    ,0875891594 $8.75,"Faculty unions and collective bargaining [by] E. D. Duryea, Robert S. Fisk, and associates.",X
i10458955,"New York, Praeger [1973]",353.9382 H349,1,,  -  -    ,,State environmental management; case studies of nine States [by] Elizabeth H. Haskell [and] Victoria S. Price.,
i10458967,"Boston, Allyn and Bacon [1973]",539 W418,4,1,  -  -    ,,Elementary modern physics [by] Richard T. Weidner [and] Robert L. Sells.,
i10458980,"New Rochelle, N.Y., Arlington House [1973]",378.73 H477,4,,  -  -    ,087000185X $7.95,"The death of the American university, with special reference to the collapse of City College of New York [by] L. G. Heller.",X
i10459017,"Boston, Beacon Press [1973]",301.16 S334M,8,1,  -  -    ,0807005061 $9.95,The mind managers [by] Herbert I. Schiller.,X
i1045911x,"New York, Wiley [1973]",378.1 B645,1,,  -  -    ,047108025X,The organization of academic work [by] Peter M. Blau.,X
i10459121,"New York, Praeger [1973]",301.16 W926,1,,  -  -    ,$15.00,"Aspen notebook on government and the media, edited by William L. Rivers [and] Michael J. Nyhan. Sponsored by the Aspen Program on Communications and Society.",
i10459169,"New York, H. N. Abrams [1975, c1968]",635.9 P695,13,,  -  -    ,810901277,"Flowers: a guide for your garden; being a selective anthology of flowering shrubs, herbaceous perennials, bulbs, and annuals, familiar and unfamiliar, rare and popular, with historical, mythological, and cultural particulars [by] Ippolito Pizzetti and Henry Cocker. Translated from the Italian and revised by Henry Cocker. Edited by Michael Sonino. Illustrated with 297 colourplates taken from early 18th- and 19th-century botanical periodicals.",X
i10459212,"New York, McGraw-Hill [1974]",378.11 C678,1,,  -  -    ,70100623,"Leadership and ambiguity: the American college president, by Michael D. Cohen and James G. March.",
i10459224,"Englewood Cliffs, N.J., Prentice-Hall [1974]",511.5 D418,3,,  -  -    ,0133634736 $17.95,Graph theory with applications to engineering and computer science.,X
i10459509,"London, Allen Lane, 1973.",301 D963zS,3,,  -  -    ,0713903430 L.6.50,"Emile Durkheim, his life and work: a historical and critical study.",ONLY PRATT
i10459686,"Amsterdam, New York, Elsevier Pub. Co., 1966.",690 I61,2,,  -  -    ,,"Towards industrialised building; proceedings of the third CIB Congress, Copenhagen, 1965.",ONLY PRATT
i10459716,"New York, Oxford University Press, 1961.",513.82 B484,0,,  -  -    ,,Introduction to Hilbert space.,
i10459807,"Philadelphia, Saunders, 1966.",512.076 L494,1,,  -  -    ,,"Algebra and analysis; problems and solutions [by] G. Lefort. Translated by Scripta Technica, inc. Translation editor, Bernard R. Gelbaum.",
i10459893,"New York, Academic Press, 1965.",512.817 M681,7,,  -  -    ,,Theory of categories.,
i10460007,"Garden City, N.Y., Hanover House [1957]",599.8 S216M,19,3,  -  -    ,,The monkey kingdom; an introduction to the Primates.,X
i10460032,"New York, Crowell [1965, c1964]",410 B234,0,,  -  -    ,,The story of speech and language [by] Charles L. Barber. Illus. by Diana Stradling.,
i10460135,"Boulder, Colo., Western Interstate Commission for Higher Education, 1970.",378.107 F233,0,,  -  -    ,,"Why planning, programming, budgeting systems for higher education?",ONLY PRATT
i10460147,"Boulder, Colo., Western Interstate Commission for Higher Education, 1970.",378.107 F233,0,,  -  -    ,,"Why planning, programming, budgeting systems for higher education?",ONLY PRATT
i10460287,"New York, Macmillan [1973]",301.453 D948,7,,  -  -    ,,"Introduction to Chicano studies; a reader, edited by Livie Isauro Duran and H. Russell Bernard.",
i10460366,"Garden City, N.Y., Doubleday, 1973.",332.67 H428,8,,  -  -    ,0385038240 $7.95,Success with your investments; a complete guide to strategies in the seventies [by] John W. Hazard.,ONLY PRATT
i10460391,"New York, Praeger [1973]",362.2 K17,3,,  -  -    ,$19.50,The organization and delivery of mental health services in the ghetto; the Lincoln Hospital experience [by] Seymour R. Kaplan [and] Melvin Roman.,
i1046041x,"New York, G. Braziller [1973]",155.8952 S617,3,,  -  -    ,0807606707 $7.95,"Mirror, sword and jewel; a study of Japanese characteristics. Introd. by Richard Storry.",X
i10460500,"New York, Pantheon Books [1973]",309.173 G199,3,,  -  -    ,0394487354 $7.95,More equality [by] Herbert J. Gans.,X
i10460536,"Oxford, New York, Pergamon Press [1973]",574.526 P271,13,,  -  -    ,0080176038 0080176046 (flexicover),Biological oceanographic processes [by] Timothy R. Parsons and Masayuki Takahashi.,X
i1046055x,"New York, Holt, Rinehart and Winston [1974]",301.435 J17,7,,  -  -    ,30019362,Fun city: an ethnographic study of a retirement community.,
i10460688,"Newton Abbot, David and Charles, 1972.",016.720942 H178,0,,  -  -    ,0715356534 L.3.95,A bibliography on vernacular architecture; edited by Robert de Zouche Hall [for the Vernacular Architecture Group],X
i10460706,"Colchester, Sound Attenuaters Ltd; Sound Research Laboratories Ltd, 1972.",697.93 W896,1,,  -  -    ,0950238708 L.2.50,Noise control in mechanical services; edited by R. I. Woods; co-authors J. D. Webb [and others].,ONLY PRATT
i10460767,"New York, Praeger [1973]",379.152 M661,1,,  -  -    ,$15.00,Educational policy-making and the State legislature; the New York experience [by] Mike M. Milstein [and] Robert E. Jennings.,
i10460779,[New York] Pantheon [1954],292 O91,14,,  -  -    ,,The Homeric gods; the spiritual significance of Greek religion. Translated by Moses Hadas.,
i10460962,"Westminster, Md., Newman Press [c1950-",109 C784,2,,  -  -    ,,"A history of philosophy, by Frederick Copleston.",
i10460974,"Westminster, Md., Newman Press [c1950-",109 C784,3,,  -  -    ,,"A history of philosophy, by Frederick Copleston.",
i10460998,"Westminster, Md., Newman Press [c1950-",109 C784,7,,  -  -    ,,"A history of philosophy, by Frederick Copleston.",
i10461012,"Westminster, Md., Newman Press [c1950-",109 C784,2,,  -  -    ,,"A history of philosophy, by Frederick Copleston.",
i10461024,"Westminster, Md., Newman Press [c1950-",109 C784,3,1,  -  -    ,,"A history of philosophy, by Frederick Copleston.",
i10461036,"Chapel Hill, University of North Carolina Press [1962]",362.10942 L752S,1,,  -  -    ,,"Socialized medicine in England and Wales; the national health service, 1948-1961.",
i10461048,"New York, Harper [1961]",370.1 B815,1,,  -  -    ,,Education for the emerging age: newer ends and stronger means.,
i10461073,"New York, A. A. Knopf, 1945.",323.44 B395F,2,,  -  -    ,,"Freedom and responsibility in the American way of life; five lectures delivered ... at the University of Michigan, December 1944; with an introductory essay by George H. Sabine.",
